session,gameNum,costCond,visibilityCond,purpleBackpackSize,purpleEnergy,redBackpackSize,redEnergy,purpHelpFirst,redHelpFirst,purpAlsoHelp,redAlsoHelp,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize
hYVGa4iFoyeVVy,6,1,0,4,0,4,36,0,0,0,0,3,5,1,2,"5,3"
hYVGa4iFoyeVVy,7,1,0,4,41,4,4,0,0,0,0,5,3,1,2,"5,3"
hYVGa4iFoyeVVy,8,1,0,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
hYVGa4iFoyeVVy,9,1,0,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
hYVGa4iFoyeVVy,10,1,0,4,41,4,0,0,0,0,0,5,3,1,2,"3,5"
hYVGa4iFoyeVVy,11,1,0,4,22,4,24,0,0,0,0,4,4,0,2,"4,4"
hifL60ShHbrzTZ,0,1,1,5,48,3,46,0,0,0,0,3,5,1,2,"5,3"
hifL60ShHbrzTZ,1,1,1,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
hifL60ShHbrzTZ,2,1,1,5,22,3,4,0,0,0,0,4,4,0,2,"4,4"
hifL60ShHbrzTZ,3,1,1,5,41,3,4,0,0,0,0,5,3,1,2,"3,5"
hifL60ShHbrzTZ,4,1,1,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
hifL60ShHbrzTZ,5,1,1,5,42,3,8,0,0,0,0,4,4,1,2,"4,4"
hifL60ShHbrzTZ,6,1,1,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
hifL60ShHbrzTZ,7,1,1,5,36,3,4,0,0,0,0,5,3,1,2,"5,3"
hifL60ShHbrzTZ,8,1,1,5,48,3,46,0,0,0,0,3,5,1,2,"3,5"
hifL60ShHbrzTZ,9,1,1,5,22,3,8,0,0,0,0,4,4,0,2,"4,4"
hifL60ShHbrzTZ,10,1,1,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
hifL60ShHbrzTZ,11,1,1,5,42,3,4,0,0,0,0,4,4,1,2,"4,4"
houjqcWO2aD5Ov,0,1,0,5,48,3,46,0,0,0,0,3,5,1,2,"3,5"
houjqcWO2aD5Ov,1,1,0,5,18,3,8,0,0,0,0,4,4,0,2,"4,4"
houjqcWO2aD5Ov,2,1,0,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
houjqcWO2aD5Ov,3,1,0,5,0,3,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
houjqcWO2aD5Ov,4,1,0,5,36,3,0,0,0,0,0,5,3,1,2,"3,5"
houjqcWO2aD5Ov,5,1,0,5,42,3,8,0,0,0,0,4,4,1,2,"4,4"
houjqcWO2aD5Ov,6,1,0,5,42,3,4,0,0,0,0,4,4,1,2,"4,4"
houjqcWO2aD5Ov,7,1,0,5,26,3,4,0,0,0,0,4,4,0,2,"4,4"
houjqcWO2aD5Ov,8,1,0,5,44,3,46,0,0,0,0,3,5,1,2,"5,3"
houjqcWO2aD5Ov,9,1,0,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
houjqcWO2aD5Ov,10,1,0,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
houjqcWO2aD5Ov,11,1,0,5,36,3,0,0,0,0,0,5,3,1,2,"5,3"
hqdXjJ50oSQrNk,0,0,1,3,12,5,43,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
hqdXjJ50oSQrNk,1,0,1,3,54,5,71,0,0,0,0,4,4,1,2,"4,4"
hqdXjJ50oSQrNk,2,0,1,3,73,5,74,0,0,0,0,5,3,1,2,"5,3"
hqdXjJ50oSQrNk,3,0,1,3,49,5,61,0,0,0,0,4,4,0,2,"4,4"
hqdXjJ50oSQrNk,4,0,1,3,42,5,63,0,0,0,0,4,4,0,2,"4,4"
hqdXjJ50oSQrNk,5,0,1,3,20,5,19,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
hqdXjJ50oSQrNk,6,0,1,3,52,5,68,0,0,0,0,3,5,1,2,"3,5"
hqdXjJ50oSQrNk,7,0,1,3,68,5,74,0,0,0,0,5,3,1,2,"3,5"
hqdXjJ50oSQrNk,8,0,1,3,12,5,37,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
hqdXjJ50oSQrNk,9,0,1,3,34,5,47,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
hqdXjJ50oSQrNk,10,0,1,3,54,5,68,0,0,0,0,3,5,1,2,"5,3"
hqdXjJ50oSQrNk,11,0,1,3,52,5,71,0,0,0,0,4,4,1,2,"4,4"
hxh8tvpdPjCFh9,0,1,0,4,0,4,0,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
hxh8tvpdPjCFh9,1,1,0,4,0,4,37,0,0,0,0,3,5,1,2,"5,3"
hxh8tvpdPjCFh9,2,1,0,4,42,4,39,1,0,-1,1,4,4,0,2,"4,4"
hxh8tvpdPjCFh9,3,1,0,4,0,4,12,0,1,0,-1,4,4,0,2,"4,4"
hxh8tvpdPjCFh9,4,1,0,4,41,4,4,0,0,0,0,5,3,1,2,"5,3"
hxh8tvpdPjCFh9,5,1,0,4,48,4,38,0,0,0,0,4,4,1,2,"4,4"
hxh8tvpdPjCFh9,6,1,0,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
hxh8tvpdPjCFh9,7,1,0,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
hxh8tvpdPjCFh9,8,1,0,4,4,4,28,0,0,0,0,3,5,1,2,"3,5"
hxh8tvpdPjCFh9,9,1,0,4,26,4,52,0,1,0,-1,5,3,1,2,"3,5"
hxh8tvpdPjCFh9,10,1,0,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
hxh8tvpdPjCFh9,11,1,0,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
iGDgW3dgzRD0xE,0,0,1,3,45,5,46,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
iGDgW3dgzRD0xE,1,0,1,3,52,5,71,0,0,0,0,4,4,1,2,"4,4"
iGDgW3dgzRD0xE,2,0,1,3,68,5,74,0,0,0,0,5,3,1,2,"5,3"
iGDgW3dgzRD0xE,3,0,1,3,71,5,64,1,0,-1,0,4,4,0,2,"4,4"
iGDgW3dgzRD0xE,4,0,1,3,10,5,22,0,1,0,-1,7,7,0,5,"3,2,2,2,2,3"
iGDgW3dgzRD0xE,5,0,1,3,56,5,71,0,1,0,-1,5,3,1,2,"3,5"
iGDgW3dgzRD0xE,6,0,1,3,56,5,71,0,1,1,-1,3,5,1,2,"3,5"
iGDgW3dgzRD0xE,7,0,1,3,73,5,74,1,0,-1,1,3,5,1,2,"5,3"
iGDgW3dgzRD0xE,8,0,1,3,12,5,37,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
iGDgW3dgzRD0xE,9,0,1,3,0,5,11,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
iGDgW3dgzRD0xE,10,0,1,3,49,5,71,0,1,1,-1,4,4,0,2,"4,4"
iGDgW3dgzRD0xE,11,0,1,3,54,5,71,0,0,0,0,4,4,1,2,"4,4"
iadzI1R6uWA2BG,0,0,1,4,33,4,46,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
iadzI1R6uWA2BG,1,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
iadzI1R6uWA2BG,2,0,1,4,50,4,63,0,0,0,0,3,5,1,2,"3,5"
iadzI1R6uWA2BG,3,0,1,4,63,4,64,0,0,0,0,4,4,0,2,"4,4"
iadzI1R6uWA2BG,4,0,1,4,18,4,39,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
iadzI1R6uWA2BG,5,0,1,4,34,4,31,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
iadzI1R6uWA2BG,6,0,1,4,47,4,63,0,0,0,0,3,5,1,2,"5,3"
iadzI1R6uWA2BG,7,0,1,4,68,4,52,0,0,0,0,5,3,1,2,"5,3"
iadzI1R6uWA2BG,8,0,1,4,40,4,33,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
iadzI1R6uWA2BG,9,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
iadzI1R6uWA2BG,10,0,1,4,63,4,50,0,0,0,0,5,3,1,2,"3,5"
iadzI1R6uWA2BG,11,0,1,4,71,4,74,0,1,1,-1,4,4,0,2,"4,4"
ir4TKUaQiNclJp,0,1,1,4,30,4,44,0,1,0,-1,5,3,1,2,"5,3"
ir4TKUaQiNclJp,1,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
ir4TKUaQiNclJp,2,1,1,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
ir4TKUaQiNclJp,3,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
ir4TKUaQiNclJp,4,1,1,4,0,4,0,0,1,0,-1,7,7,0,5,"3,2,2,2,2,3"
ir4TKUaQiNclJp,5,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
ir4TKUaQiNclJp,6,1,1,4,18,4,0,0,1,1,-1,4,4,0,2,"4,4"
ir4TKUaQiNclJp,7,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
ir4TKUaQiNclJp,8,1,1,4,32,4,38,0,1,0,-1,5,3,1,2,"3,5"
ir4TKUaQiNclJp,9,1,1,4,44,4,38,0,1,1,-1,4,4,0,2,"4,4"
ir4TKUaQiNclJp,10,1,1,4,26,4,44,1,0,-1,1,3,5,1,2,"3,5"
ir4TKUaQiNclJp,11,1,1,4,30,4,40,0,1,1,-1,3,5,1,2,"5,3"
irVcuGFfTVDLh7,0,1,1,4,11,4,0,0,1,1,-1,4,4,1,2,"4,4"
irVcuGFfTVDLh7,1,1,1,4,0,4,0,0,1,1,-1,4,4,1,2,"4,4"
irVcuGFfTVDLh7,2,1,1,4,26,4,52,0,1,0,-1,5,3,1,2,"3,5"
irVcuGFfTVDLh7,3,1,1,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
irVcuGFfTVDLh7,4,1,1,4,0,4,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
irVcuGFfTVDLh7,5,1,1,4,26,4,48,0,1,0,-1,5,3,1,2,"5,3"
irVcuGFfTVDLh7,6,1,1,4,42,4,48,1,0,-1,1,4,4,0,2,"4,4"
irVcuGFfTVDLh7,7,1,1,4,36,4,42,1,0,-1,1,3,5,1,2,"5,3"
irVcuGFfTVDLh7,8,1,1,4,47,4,26,1,0,-1,0,3,5,1,2,"3,5"
irVcuGFfTVDLh7,9,1,1,4,0,4,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
irVcuGFfTVDLh7,10,1,1,4,42,4,48,0,1,1,-1,4,4,0,2,"4,4"
irVcuGFfTVDLh7,11,1,1,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
iyujA2z8Zfkxws,0,0,1,4,33,4,46,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
iyujA2z8Zfkxws,1,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
iyujA2z8Zfkxws,2,0,1,4,52,4,68,0,0,0,0,3,5,1,2,"3,5"
iyujA2z8Zfkxws,3,0,1,4,63,4,64,0,0,0,0,4,4,0,2,"4,4"
iyujA2z8Zfkxws,4,0,1,4,31,4,34,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
iyujA2z8Zfkxws,5,0,1,4,32,4,29,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
iyujA2z8Zfkxws,6,0,1,4,52,4,63,0,0,0,0,3,5,1,2,"5,3"
iyujA2z8Zfkxws,7,0,1,4,68,4,71,0,1,0,-1,5,3,1,2,"5,3"
iyujA2z8Zfkxws,8,0,1,4,43,4,44,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
iyujA2z8Zfkxws,9,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
iyujA2z8Zfkxws,10,0,1,4,63,4,52,0,0,0,0,5,3,1,2,"3,5"
iyujA2z8Zfkxws,11,0,1,4,62,4,63,0,0,0,0,4,4,0,2,"4,4"
j1CE0wpe15K6oh,0,1,0,4,19,4,26,0,0,0,0,4,4,0,2,"4,4"
j1CE0wpe15K6oh,1,1,0,4,26,4,28,0,0,0,0,4,4,0,2,"4,4"
j1CE0wpe15K6oh,2,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
j1CE0wpe15K6oh,3,1,0,4,0,4,0,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
j1CE0wpe15K6oh,4,1,0,4,3,4,41,0,1,0,-1,5,3,1,2,"5,3"
j1CE0wpe15K6oh,5,1,0,4,0,4,0,0,1,0,-1,7,7,0,5,"3,2,2,2,2,3"
j1CE0wpe15K6oh,6,1,0,4,0,4,18,1,0,-1,1,3,5,1,2,"5,3"
j1CE0wpe15K6oh,7,1,0,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
j1CE0wpe15K6oh,8,1,0,4,42,4,4,1,0,-1,0,3,5,1,2,"3,5"
j1CE0wpe15K6oh,9,1,0,4,0,4,27,0,1,0,-1,5,3,1,2,"3,5"
j1CE0wpe15K6oh,10,1,0,4,0,4,0,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
j1CE0wpe15K6oh,11,1,0,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
j81Gvcn1qWMp6p,0,0,0,4,16,4,47,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
j81Gvcn1qWMp6p,1,0,0,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
j81Gvcn1qWMp6p,2,0,0,4,65,4,74,0,1,0,-1,5,3,1,2,"5,3"
j81Gvcn1qWMp6p,3,0,0,4,74,4,71,1,0,-1,1,4,4,0,2,"4,4"
j81Gvcn1qWMp6p,4,0,0,4,46,4,41,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
j81Gvcn1qWMp6p,5,0,0,4,66,4,69,0,1,0,-1,5,3,1,2,"3,5"
j81Gvcn1qWMp6p,6,0,0,4,73,4,62,1,0,-1,0,3,5,1,2,"3,5"
j81Gvcn1qWMp6p,7,0,0,4,68,4,71,1,0,-1,1,3,5,1,2,"5,3"
j81Gvcn1qWMp6p,8,0,0,4,46,4,41,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
j81Gvcn1qWMp6p,9,0,0,4,48,4,41,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
j81Gvcn1qWMp6p,10,0,0,4,74,4,71,1,0,-1,1,4,4,0,2,"4,4"
j81Gvcn1qWMp6p,11,0,0,4,71,4,74,0,1,1,-1,4,4,1,2,"4,4"
jbpUv1U7IFVn3V,0,1,0,4,2,4,8,1,0,-1,0,3,5,1,2,"5,3"
jbpUv1U7IFVn3V,1,1,0,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
jbpUv1U7IFVn3V,2,1,0,4,48,4,42,0,1,1,-1,4,4,0,2,"4,4"
jbpUv1U7IFVn3V,3,1,0,4,28,4,42,0,1,0,-1,5,3,1,2,"3,5"
jbpUv1U7IFVn3V,4,1,0,4,0,4,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
jbpUv1U7IFVn3V,5,1,0,4,42,4,43,0,0,0,0,4,4,1,2,"4,4"
jbpUv1U7IFVn3V,6,1,0,4,0,4,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
jbpUv1U7IFVn3V,7,1,0,4,36,4,42,0,1,0,-1,5,3,1,2,"5,3"
jbpUv1U7IFVn3V,8,1,0,4,46,4,32,1,0,-1,0,3,5,1,2,"3,5"
jbpUv1U7IFVn3V,9,1,0,4,42,4,48,0,1,1,-1,4,4,0,2,"4,4"
jbpUv1U7IFVn3V,10,1,0,4,0,4,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
jbpUv1U7IFVn3V,11,1,0,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
joVZzg508p20O8,0,0,0,4,22,4,37,1,0,-1,1,4,4,0,2,"4,4"
joVZzg508p20O8,1,0,0,4,28,4,23,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
joVZzg508p20O8,2,0,0,4,54,4,61,1,0,-1,1,4,4,1,2,"4,4"
joVZzg508p20O8,3,0,0,4,63,4,64,0,1,1,-1,4,4,1,2,"4,4"
joVZzg508p20O8,4,0,0,4,61,4,64,1,0,-1,1,4,4,0,2,"4,4"
joVZzg508p20O8,5,0,0,4,37,4,46,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
joVZzg508p20O8,6,0,0,4,65,4,74,0,1,1,-1,3,5,1,2,"5,3"
joVZzg508p20O8,7,0,0,4,40,4,39,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
joVZzg508p20O8,8,0,0,4,64,4,67,0,1,0,-1,5,3,1,2,"5,3"
joVZzg508p20O8,9,0,0,4,63,4,74,0,1,0,-1,5,3,1,2,"3,5"
joVZzg508p20O8,10,0,0,4,39,4,40,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
joVZzg508p20O8,11,0,0,4,73,4,64,1,0,-1,0,3,5,1,2,"3,5"
jw2MrzzGFGh3Ss,0,1,1,4,48,4,18,1,0,-1,0,3,5,1,2,"3,5"
jw2MrzzGFGh3Ss,1,1,1,4,32,4,0,1,0,-1,0,4,4,0,2,"4,4"
jw2MrzzGFGh3Ss,2,1,1,4,0,4,0,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
jw2MrzzGFGh3Ss,3,1,1,4,0,4,0,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
jw2MrzzGFGh3Ss,4,1,1,4,41,4,4,0,0,0,0,5,3,1,2,"3,5"
jw2MrzzGFGh3Ss,5,1,1,4,42,4,48,0,0,0,0,4,4,1,2,"4,4"
jw2MrzzGFGh3Ss,6,1,1,4,48,4,42,0,0,0,0,4,4,1,2,"4,4"
jw2MrzzGFGh3Ss,7,1,1,4,26,4,28,0,0,0,0,4,4,0,2,"4,4"
jw2MrzzGFGh3Ss,8,1,1,4,4,4,41,0,0,0,0,3,5,1,2,"5,3"
jw2MrzzGFGh3Ss,9,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
jw2MrzzGFGh3Ss,10,1,1,4,0,4,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
jw2MrzzGFGh3Ss,11,1,1,4,36,4,4,0,0,0,0,5,3,1,2,"5,3"
kGhzawBAgmzC6Y,0,0,1,3,17,5,30,1,0,-1,0,7,7,0,5,"3,2,2,2,2,3"
kGhzawBAgmzC6Y,1,0,1,3,68,5,66,1,0,-1,0,3,5,1,2,"5,3"
kGhzawBAgmzC6Y,2,0,1,3,73,5,62,1,0,-1,0,3,5,1,2,"3,5"
kGhzawBAgmzC6Y,3,0,1,3,56,5,71,0,1,0,-1,5,3,1,2,"3,5"
kGhzawBAgmzC6Y,4,0,1,3,21,5,42,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
kGhzawBAgmzC6Y,5,0,1,3,54,5,71,0,0,0,0,4,4,1,2,"4,4"
kGhzawBAgmzC6Y,6,0,1,3,26,5,35,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
kGhzawBAgmzC6Y,7,0,1,3,58,5,71,0,1,0,-1,5,3,1,2,"5,3"
kGhzawBAgmzC6Y,8,0,1,3,66,5,59,1,0,-1,0,4,4,1,2,"4,4"
kGhzawBAgmzC6Y,9,0,1,3,71,5,66,1,0,-1,0,4,4,0,2,"4,4"
kGhzawBAgmzC6Y,10,0,1,3,42,5,40,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
kGhzawBAgmzC6Y,11,0,1,3,66,5,64,1,0,-1,0,4,4,0,2,"4,4"
kVw1kRt8nsMuqG,0,1,0,5,42,3,12,1,0,-1,0,3,5,1,2,"5,3"
kVw1kRt8nsMuqG,1,1,0,5,42,3,8,0,1,1,-1,4,4,0,2,"4,4"
kVw1kRt8nsMuqG,2,1,0,5,22,3,0,0,0,0,0,4,4,0,2,"4,4"
kVw1kRt8nsMuqG,3,1,0,5,0,3,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
kVw1kRt8nsMuqG,4,1,0,5,48,3,46,0,0,0,0,3,5,1,2,"3,5"
kVw1kRt8nsMuqG,5,1,0,5,0,3,0,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
kVw1kRt8nsMuqG,6,1,0,5,48,3,46,0,1,1,-1,5,3,1,2,"3,5"
kVw1kRt8nsMuqG,7,1,0,5,28,3,46,0,1,0,-1,4,4,1,2,"4,4"
kVw1kRt8nsMuqG,8,1,0,5,0,3,0,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
kVw1kRt8nsMuqG,9,1,0,5,0,3,0,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
kVw1kRt8nsMuqG,10,1,0,5,30,3,4,0,1,0,-1,5,3,1,2,"5,3"
kVw1kRt8nsMuqG,11,1,0,5,42,3,8,0,0,0,0,4,4,1,2,"4,4"
kiV9j24JQApvRH,0,0,1,4,61,4,64,0,0,0,0,4,4,0,2,"4,4"
kiV9j24JQApvRH,1,0,1,4,36,4,35,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
kiV9j24JQApvRH,2,0,1,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
kiV9j24JQApvRH,3,0,1,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
kiV9j24JQApvRH,4,0,1,4,66,4,61,0,0,0,0,4,4,0,2,"4,4"
kiV9j24JQApvRH,5,0,1,4,45,4,48,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
kiV9j24JQApvRH,6,0,1,4,47,4,63,0,0,0,0,3,5,1,2,"5,3"
kiV9j24JQApvRH,7,0,1,4,31,4,38,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
kiV9j24JQApvRH,8,0,1,4,63,4,52,0,0,0,0,5,3,1,2,"5,3"
kiV9j24JQApvRH,9,0,1,4,63,4,50,0,0,0,0,5,3,1,2,"3,5"
kiV9j24JQApvRH,10,0,1,4,47,4,46,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
kiV9j24JQApvRH,11,0,1,4,52,4,68,0,0,0,0,3,5,1,2,"3,5"
kvjqlEEjeSSjTG,0,0,0,4,48,4,45,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
kvjqlEEjeSSjTG,1,0,0,4,71,4,74,0,0,0,0,4,4,1,2,"4,4"
kvjqlEEjeSSjTG,2,0,0,4,68,4,52,0,0,0,0,5,3,1,2,"5,3"
kvjqlEEjeSSjTG,3,0,0,4,71,4,74,0,1,1,-1,4,4,0,2,"4,4"
kvjqlEEjeSSjTG,4,0,0,4,74,4,71,1,0,-1,1,4,4,0,2,"4,4"
kvjqlEEjeSSjTG,5,0,0,4,34,4,39,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
kvjqlEEjeSSjTG,6,0,0,4,74,4,61,1,0,-1,0,3,5,1,2,"3,5"
kvjqlEEjeSSjTG,7,0,0,4,64,4,73,0,1,0,-1,5,3,1,2,"3,5"
kvjqlEEjeSSjTG,8,0,0,4,42,4,39,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
kvjqlEEjeSSjTG,9,0,0,4,37,4,42,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
kvjqlEEjeSSjTG,10,0,0,4,73,4,66,1,0,-1,0,3,5,1,2,"5,3"
kvjqlEEjeSSjTG,11,0,0,4,74,4,71,0,0,0,0,4,4,1,2,"4,4"
kyAtOR47CAXO01,0,0,0,5,64,3,73,0,1,1,-1,3,5,1,2,"5,3"
kyAtOR47CAXO01,1,0,0,5,66,3,71,0,1,0,-1,4,4,1,2,"4,4"
kyAtOR47CAXO01,2,0,0,5,71,3,54,0,0,0,0,4,4,1,2,"4,4"
kyAtOR47CAXO01,3,0,0,5,37,3,34,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
kyAtOR47CAXO01,4,0,0,5,56,3,71,0,1,0,-1,5,3,1,2,"5,3"
kyAtOR47CAXO01,5,0,0,5,42,3,43,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
kyAtOR47CAXO01,6,0,0,5,42,3,36,0,1,0,-1,7,7,0,5,"3,2,2,2,2,3"
kyAtOR47CAXO01,7,0,0,5,63,3,50,0,0,0,0,5,3,1,2,"3,5"
kyAtOR47CAXO01,8,0,0,5,74,3,73,0,0,0,0,3,5,1,2,"3,5"
kyAtOR47CAXO01,9,0,0,5,61,3,42,0,1,1,-1,4,4,0,2,"4,4"
kyAtOR47CAXO01,10,0,0,5,64,3,71,0,1,0,-1,4,4,0,2,"4,4"
kyAtOR47CAXO01,11,0,0,5,33,3,12,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
l2MvczWOp8FY1x,0,0,0,5,0,3,38,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
l2MvczWOp8FY1x,1,0,0,5,71,3,52,0,0,0,0,4,4,1,2,"4,4"
l2MvczWOp8FY1x,2,0,0,5,74,3,73,0,0,0,0,3,5,1,2,"5,3"
l2MvczWOp8FY1x,3,0,0,5,36,3,58,0,1,0,-1,5,3,1,2,"5,3"
l2MvczWOp8FY1x,4,0,0,5,71,3,52,0,0,0,0,4,4,1,2,"4,4"
l2MvczWOp8FY1x,5,0,0,5,31,3,26,0,0,0,0,7,7,0,5,"3,2,2,2,2,3"
l2MvczWOp8FY1x,6,0,0,5,20,3,37,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
l2MvczWOp8FY1x,7,0,0,5,30,3,41,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
l2MvczWOp8FY1x,8,0,0,5,64,3,66,0,1,0,-1,5,3,1,2,"3,5"
l2MvczWOp8FY1x,9,0,0,5,71,3,54,1,0,-1,1,4,4,0,2,"4,4"
l2MvczWOp8FY1x,10,0,0,5,74,3,73,0,0,0,0,3,5,1,2,"3,5"
l2MvczWOp8FY1x,11,0,0,5,71,3,52,1,0,-1,1,4,4,0,2,"4,4"
l8bDK3aO8wGxbQ,0,1,1,5,0,3,0,0,0,0,0,7,7,1,5,"3,2,2,2,2,3"
l8bDK3aO8wGxbQ,1,1,1,5,42,3,0,0,0,0,0,4,4,1,2,"4,4"
l8bDK3aO8wGxbQ,2,1,1,5,2,3,12,0,1,0,-1,5,3,1,2,"5,3"
l8bDK3aO8wGxbQ,3,1,1,5,28,3,41,1,0,-1,1,4,4,0,2,"4,4"
l8bDK3aO8wGxbQ,4,1,1,5,0,3,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
l8bDK3aO8wGxbQ,5,1,1,5,24,3,46,0,1,0,-1,5,3,1,2,"3,5"
l8bDK3aO8wGxbQ,6,1,1,5,36,3,0,1,0,-1,0,3,5,1,2,"3,5"
l8bDK3aO8wGxbQ,7,1,1,5,40,3,41,0,0,0,0,3,5,1,2,"5,3"
l8bDK3aO8wGxbQ,8,1,1,5,11,3,0,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
l8bDK3aO8wGxbQ,9,1,1,5,0,3,0,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
l8bDK3aO8wGxbQ,10,1,1,5,42,3,3,1,0,-1,1,4,4,0,2,"4,4"
l8bDK3aO8wGxbQ,11,1,1,5,42,3,4,0,0,0,0,4,4,1,2,"4,4"
lJrsxwVCf7yUiN,0,0,0,5,68,3,54,0,0,0,0,5,3,1,2,"5,3"
